number,background,beard,dress,eyes,eyewear,face,head,skin
3071,yellow,moscow,sailor,sic,potter,smile,alabama,zombie
3072,green,none,zobro,what,matrix,mexico,minnesota,dalmation
3073,teal,rhodes,ninja,what,miami,lol,hell,trippy
3074,blue,moscow,mumbai,eth,none,smile,scotland,zombie
3075,yellow,none,jobs,eth,none,smile,fireman,plain
3076,orange,nice,rio,sus,zorro,bigo,belair,ink
3077,orange,none,guantanamo,sus,android,smile,devil,dmt
3078,blue,none,hack,fire,none,smile,none,dmt
3079,red,austin,none,zobro,gandhi,gurgaon,devil,plain
3080,green,hulk,ninja,bro,none,smile,ride,plain
3081,yellow,none,zion,happy,none,cheeky,fireman,machine
3082,orange,hulk,none,zobro,love,lol,bingham,trippy
3083,dark-green,none,navy,fire,thug,party,music,alien
3084,purple,none,mumbai,love,matrix,smile,music,avatar
3085,teal,none,agra,what,potter,gurgaon,dream,trippy
3086,dark-green,lebanon,gala,love,matrix,sic,alabama,ape
3087,red,none,kermit,what,none,love,ride,alien
3088,mint,lebanon,jdh,sus,matrix,love,pirate,avatar
3089,purple,muscat,puffer,happy,miami,cheeky,sparta,plain
3090,dark-green,muscat,none,btc,none,candy,punk,zombie
3091,blue,moscow,rio,happy,android,party,jerusalem,machine
3092,yellow,hulk,jdh,zobro,none,smile,scotland,machine
3093,purple,tehran,jobs,bro,party,smile,sparta,dalmation
3094,teal,washington,popeye,sic,none,nyc,military,dalmation
3095,purple,none,samurai,btc,none,sic,military,gold
3096,teal,rhodes,poker,fire,gandhi,naples,monk,trippy
3097,orange,none,gold,bro,none,love,belair,gold
3098,red,none,taipei,bro,none,smile,scotland,plain
3099,yellow,none,guest,what,gold,bigo,taproot,zombie
3100,red,nice,wallst,zobro,tech,havana,none,dmt
3101,orange,rhodes,hawaii,fire,none,smile,military,machine
3102,blue,none,bull,zobro,matrix,bigo,kazan,ink
3103,teal,austin,sailor,where,xmen,havana,crete,dmt
3104,brown,moscow,amsterdam,lost,vegas,candy,food,plain
3105,purple,none,none,sus,3d,party,london,avatar
3106,teal,none,rich,bro,vegas,smile,pop,ink
3107,purple,none,kermit,bro,android,love,athens,zombie
3108,orange,nice,sicily,where,gandhi,vape,sumo,ink
3109,red,nice,farming,bro,gandhi,smile,aantonop,plain
3110,brown,none,cupid,zobro,tech,lol,sumo,plain
3111,dark-green,washington,btc,sic,love,smile,angel,gold
3112,purple,none,none,what,gandhi,gurgaon,military,dalmation
3113,purple,muscat,none,bro,potter,sic,panama,ink
3114,blue,none,kermit,bro,gandhi,420,dream,zombie
3115,green,hulk,kermit,bro,office,lol,samurai,gold
3116,green,none,airforce,bro,potter,smile,military,tiger
3117,purple,tehran,army,btc,none,holmes,golf,dalmation
3118,orange,none,kill,dead,none,smile,ninja,avatar
3119,blue,moscow,navy,bro,vegas,sic,hell,ink
3120,orange,none,navy,where,vision,cheeky,food,machine
3121,green,none,jobs,love,none,sic,bingham,dalmation
3122,brown,tehran,track,where,matrix,smile,punk,ink
3123,purple,none,king,happy,none,nyc,devil,trippy
3124,blue,none,rich,zobro,tech,bigo,king,plain
3125,dark-green,muscat,none,gotcha,none,cheeky,army,trippy
3126,green,none,mib,bro,android,havana,minnesota,avatar
3127,brown,muscat,taipei,lost,office,love,military,dmt
3128,yellow,muscat,dead,bro,tech,cheeky,music,plain
3129,green,none,ninja,gotcha,android,cheeky,angel,tiger
3130,orange,none,luffy,what,tech,cheeky,travolta,plain
3131,red,muscat,none,lost,gandhi,sic,oregon,ink
3132,green,rhodes,mumbai,bro,none,smile,monk,ape
3133,purple,none,jobs,sic,matrix,nyc,monk,tiger
3134,orange,hulk,la,bro,miami,420,crete,ape
3135,orange,washington,zion,bro,none,smile,sparta,tiger
3136,red,none,guest,love,love,cheeky,panama,machine
3137,teal,none,virginia,happy,party,smile,bingham,trippy
3138,orange,none,virginia,sus,love,sic,none,tiger
3139,brown,none,la,bro,potter,candy,crete,ink
3140,dark-green,none,taipei,where,3d,bigo,taproot,tiger
3141,red,tehran,cold,gotcha,matrix,lol,samurai,panda
3142,dark-green,none,amsterdam,dead,pirate,holmes,devil,plain
3143,red,rhodes,jobs,what,miami,cheeky,noogle,dalmation
3144,mint,washington,space,fire,gold,party,oregon,plain
3145,mint,muscat,sicily,zobro,android,cheeky,samurai,tiger
3146,yellow,none,guest,sus,3d,lol,king,ink
3147,teal,none,none,bro,pirate,cheeky,devil,panda
3148,red,muscat,dead,sus,none,smile,army,plain
3149,orange,none,none,gotcha,none,nyc,taproot,ink
3150,green,none,kill,happy,none,420,zoro,plain
3151,orange,nice,space,bro,tech,gurgaon,kazan,ape
3152,teal,none,guantanamo,zobro,matrix,nyc,dream,machine
3153,purple,none,taipei,eth,none,candy,ninja,dmt
3154,orange,muscat,smart,zobro,3d,gurgaon,rico,alien
3155,dark-green,none,monaco,btc,none,bigo,angel,plain
3156,orange,none,amsterdam,what,potter,lol,pop,trippy
3157,brown,moscow,gala,bro,none,sic,panama,dalmation
3158,green,muscat,saul,eth,none,party,vegas,dmt
3159,purple,none,zobro,sus,tech,candy,kazan,dmt
3160,red,none,airforce,eth,none,seville,army,ink
3161,red,none,none,gotcha,gold,holmes,bravo,avatar
3162,red,muscat,taipei,happy,potter,party,monk,avatar
3163,brown,moscow,none,fire,potter,vape,scotland,plain
3164,green,none,hawaii,happy,zorro,gurgaon,pirate,dalmation
3165,orange,none,venice,sus,vegas,party,zoro,tiger
3166,orange,muscat,btc,zobro,machine,smile,king,dalmation
3167,brown,washington,hawaii,what,potter,lol,food,ape
3168,teal,hulk,none,bro,zorro,candy,crete,tiger
3169,red,none,none,zobro,vegas,mexico,military,ink
3170,brown,none,none,what,tech,sic,ride,avatar
3171,brown,none,mib,gotcha,none,lol,punk,plain
3172,blue,none,popeye,sic,gandhi,candy,panama,ink
3173,mint,rhodes,kill,sus,none,gurgaon,golf,plain
3174,purple,washington,track,where,none,nyc,pirate,dalmation
3175,red,muscat,zobro,gotcha,potter,havana,panama,tiger
3176,mint,washington,naruto,what,miami,candy,military,plain
3177,dark-green,none,kobe,where,love,vape,crete,dalmation
3178,red,hulk,none,zobro,tech,sic,devil,trippy
3179,brown,moscow,smart,sus,thug,smile,taproot,dalmation
3180,blue,none,malaga,what,vegas,vape,ninja,dalmation
3181,dark-green,muscat,guantanamo,sic,office,sic,jerusalem,avatar
3182,teal,austin,btc,btc,none,smile,travolta,ape
3183,yellow,none,la,gotcha,gold,holmes,samurai,trippy
3184,red,rhodes,none,zobro,thug,sic,none,zombie
3185,teal,lebanon,zion,sic,potter,sic,alabama,plain
3186,yellow,lebanon,jdh,happy,miami,420,london,plain
3187,purple,none,sicily,btc,none,love,angel,ink
3188,brown,none,nyc,what,party,lol,golf,zombie
3189,red,none,hawaii,bro,none,candy,nyc,alien
3190,purple,none,ninja,gotcha,matrix,holmes,belair,ink
3191,yellow,tehran,jdh,where,potter,party,monk,plain
3192,yellow,none,ride,bro,none,mexico,london,ink
3193,brown,austin,none,gotcha,miami,smile,pods,plain
3194,purple,muscat,btc,eth,none,naples,devil,dalmation
3195,mint,austin,boston,where,party,smile,monk,tiger
3196,green,none,eminem,fire,potter,smile,none,panda
3197,blue,none,rich,happy,miami,holmes,vegas,trippy
3198,blue,none,gala,bro,xmen,vape,nyc,plain
3199,yellow,muscat,puffer,dead,thug,cheeky,popeye,avatar
3200,brown,muscat,cold,dead,none,lol,none,ink
3201,blue,none,bavaria,zobro,zorro,tobacco,food,alien
3202,green,none,knight,love,none,cheeky,hell,dalmation
3203,orange,nice,navy,bro,3d,nyc,taproot,ink
3204,mint,muscat,guantanamo,eth,none,smile,panama,trippy
3205,green,nice,gold,what,potter,holmes,messi,plain
3206,teal,none,hawaii,bro,vegas,lol,cairo,tiger
3207,blue,none,venice,sic,none,tobacco,jerusalem,ape
3208,green,none,none,lost,xmen,havana,punk,machine
3209,blue,tehran,la,bro,android,smile,king,ink
3210,orange,none,boston,eth,none,party,ninja,trippy
3211,blue,none,jobs,sus,none,smile,hell,avatar
3212,dark-green,none,mumbai,where,android,party,nyc,tiger
3213,green,none,ride,what,gandhi,cheeky,alabama,avatar
3214,red,austin,navy,gotcha,thug,smile,athens,ink
3215,yellow,none,none,where,none,lol,belair,panda
3216,brown,none,navy,where,gandhi,candy,travolta,ink
3217,blue,muscat,rich,bro,3d,naples,army,zombie
3218,teal,none,jordan,gotcha,potter,cheeky,bravo,machine
3219,purple,moscow,jobs,bro,office,smile,alabama,ink
3220,brown,none,lol,gotcha,thug,cheeky,noogle,ape
3221,purple,rhodes,naruto,gotcha,gandhi,sic,pods,zombie
3222,dark-green,tehran,guantanamo,bro,office,tobacco,aantonop,plain
3223,green,muscat,airforce,what,vision,lol,crete,ink
3224,orange,austin,hawaii,what,zorro,cheeky,monk,dalmation
3225,dark-green,none,none,sus,vegas,lol,ride,plain
3226,mint,none,navy,zobro,gandhi,candy,pop,avatar
3227,red,muscat,la,sus,none,vape,nj,dalmation
3228,teal,lebanon,farming,sic,thug,cheeky,aantonop,dalmation
3229,mint,none,navy,happy,android,seville,golf,zombie
3230,blue,none,jdh,love,android,smile,monk,trippy
3231,green,none,army,zobro,thug,mexico,jerusalem,avatar
3232,orange,nice,zobro,happy,potter,sic,minnesota,plain
3233,green,none,agra,bro,miami,sic,food,tiger
3234,teal,none,bull,zobro,vegas,candy,aantonop,ape
3235,teal,moscow,kermit,dead,matrix,smile,cairo,ink
3236,orange,tehran,kill,sic,matrix,seville,sumo,plain
3237,blue,muscat,puffer,dead,party,lol,hell,dalmation
3238,dark-green,none,naruto,bro,none,naples,panama,plain
3239,brown,none,none,gotcha,zorro,gurgaon,bravo,plain
3240,teal,lebanon,cold,btc,none,gurgaon,sumo,avatar
3241,dark-green,moscow,puffer,sic,miami,smile,crete,plain
3242,teal,hulk,king,happy,potter,cheeky,none,tiger
3243,dark-green,none,jdh,where,none,party,scotland,trippy
3244,blue,nice,cupid,love,office,nyc,pirate,alien
3245,red,lebanon,la,bro,none,bigo,noogle,ink
3246,red,tehran,saul,bro,party,bigo,london,plain
3247,blue,lebanon,puffer,bro,matrix,lol,travolta,gold
3248,purple,none,none,happy,potter,sic,zoro,alien
3249,brown,moscow,none,bro,none,tobacco,crete,alien
3250,red,moscow,none,what,miami,cheeky,music,plain
3251,orange,washington,airforce,dead,none,cheeky,golf,tiger
3252,dark-green,none,malaga,sic,matrix,lol,food,plain
3253,dark-green,nice,zobro,gotcha,party,smile,cairo,plain
3254,purple,moscow,space,happy,none,mexico,scotland,plain
3255,yellow,tehran,virginia,bro,none,smile,bravo,avatar
3256,orange,lebanon,none,sic,gold,bigo,golf,alien
3257,green,none,virginia,zobro,potter,lol,scotland,avatar
3258,blue,muscat,none,sus,miami,lol,ride,dalmation
3259,orange,rhodes,la,dead,thug,mexico,panama,plain
3260,red,nice,track,bro,none,nyc,fireman,avatar
3261,green,none,naruto,bro,none,sic,samurai,alien
3262,brown,moscow,hawaii,btc,none,smile,fireman,plain
3263,orange,none,none,zobro,love,lol,food,tiger
3264,red,none,kermit,dead,gandhi,lol,food,ape
3265,dark-green,muscat,smart,sus,office,smile,kazan,plain
3266,orange,none,none,bro,3d,party,hell,tiger
3267,teal,washington,hack,love,xmen,sic,none,plain
3268,yellow,hulk,sailor,sic,3d,love,messi,plain
3269,orange,rhodes,rich,happy,none,vape,rico,dalmation
3270,green,muscat,lahore,bro,thug,smile,music,gold
3271,mint,none,luffy,sus,matrix,vape,army,ink
3272,teal,none,agra,bro,xmen,party,devil,dalmation
3273,purple,tehran,hawaii,eth,none,holmes,sparta,trippy
3274,blue,none,zobro,bro,love,smile,devil,avatar
3275,orange,washington,hack,bro,zorro,love,none,trippy
3276,mint,nice,naruto,fire,thug,sic,monk,trippy
3277,dark-green,nice,kermit,bro,thug,bigo,queen,plain
3278,yellow,none,navy,sus,gold,love,queen,plain
3279,purple,austin,btc,lost,none,smile,army,dmt
3280,blue,none,cupid,where,none,gurgaon,devil,plain
3281,yellow,none,none,happy,vegas,smile,paris,alien
3282,green,moscow,cupid,gotcha,vision,sic,bravo,dmt
3283,blue,none,taipei,sic,zorro,love,kazan,zombie
3284,green,austin,none,happy,zorro,sic,monk,tiger
3285,brown,hulk,popeye,sus,gold,naples,devil,trippy
3286,red,none,cupid,what,tech,smile,nyc,dalmation
3287,red,rhodes,popeye,love,machine,420,belair,trippy
3288,orange,none,king,fire,android,smile,popeye,dmt
3289,yellow,tehran,virginia,eth,none,smile,ninja,ape
3290,teal,nice,bavaria,fire,potter,love,king,dmt
3291,mint,none,army,bro,none,smile,noogle,plain
3292,brown,none,malibu,where,machine,lol,crete,trippy
3293,brown,muscat,navy,zobro,party,candy,minnesota,trippy
3294,dark-green,austin,sicily,eth,none,sic,military,dmt
3295,dark-green,none,agra,where,none,smile,aantonop,ape
3296,orange,washington,bull,happy,gandhi,nyc,belair,dalmation
3297,yellow,none,kill,bro,potter,lol,zoro,plain
3298,blue,washington,bavaria,btc,none,lol,zoro,zombie
3299,blue,none,rich,fire,none,smile,sparta,trippy
3300,red,none,jobs,zobro,machine,candy,none,plain
3301,green,none,guantanamo,zobro,office,cheeky,devil,tiger
3302,brown,muscat,malaga,bro,tech,love,ride,ink
3303,orange,none,jobs,lost,thug,smile,rico,plain
3304,brown,muscat,kill,bro,android,love,sparta,trippy
3305,green,rhodes,none,sic,matrix,lol,travolta,plain
3306,purple,muscat,zobro,bro,android,smile,army,ink
3307,brown,rhodes,jobs,zobro,party,bigo,sparta,trippy
3308,green,rhodes,monaco,where,matrix,cheeky,samurai,plain
3309,blue,none,army,happy,gandhi,smile,paris,trippy
3310,blue,none,none,happy,android,gurgaon,fireman,trippy
3311,purple,none,jordan,zobro,xmen,love,taproot,machine
3312,teal,none,track,where,gandhi,smile,pods,machine
3313,yellow,tehran,none,happy,pirate,mexico,golf,dmt
3314,mint,muscat,mumbai,happy,vision,candy,alabama,ink
3315,red,tehran,jordan,zobro,none,love,food,machine
3316,yellow,none,kermit,happy,none,naples,none,tiger
3317,blue,hulk,ride,love,none,smile,noogle,plain
3318,purple,nice,bavaria,love,none,vape,messi,ink
3319,orange,lebanon,taipei,happy,android,smile,devil,tiger
3320,brown,nice,guantanamo,bro,office,lol,noogle,alien
3321,green,moscow,king,sic,office,lol,scotland,tiger
3322,brown,muscat,knight,zobro,potter,smile,sparta,trippy
3323,purple,austin,gala,bro,android,cheeky,london,alien
3324,mint,muscat,kermit,sus,xmen,gurgaon,angel,ape
3325,teal,none,none,eth,none,sic,queen,panda
3326,mint,none,none,bro,vegas,cheeky,paris,tiger
3327,purple,none,guantanamo,happy,office,smile,punk,plain
3328,blue,moscow,navy,gotcha,tech,love,sumo,ape
3329,orange,hulk,taipei,dead,miami,naples,oregon,ape
3330,green,none,farming,bro,office,nyc,zoro,ink
3331,red,austin,rio,dead,none,lol,fireman,plain
3332,orange,rhodes,none,sus,potter,bigo,devil,ink
3333,orange,austin,jobs,btc,none,love,messi,panda
3334,orange,washington,jobs,what,gold,bigo,samurai,dalmation
3335,teal,muscat,none,eth,none,seville,pop,plain
3336,teal,muscat,night,happy,gold,holmes,crete,plain
3337,teal,muscat,army,bro,android,lol,golf,tiger
3338,orange,none,cupid,sic,gandhi,lol,sumo,avatar
3339,dark-green,none,army,where,none,sic,athens,tiger
3340,blue,none,malibu,where,zorro,love,nyc,trippy
3341,mint,none,rio,bro,tech,bigo,samurai,dmt
3342,teal,none,cold,where,party,havana,mexico,alien
3343,orange,none,hack,bro,xmen,mexico,none,zombie
3344,green,washington,none,where,none,cheeky,panama,avatar
3345,purple,none,none,bro,party,party,pirate,avatar
3346,mint,moscow,malaga,happy,zorro,bigo,minnesota,trippy
3347,orange,washington,gala,gotcha,love,party,music,plain
3348,purple,austin,kobe,sic,machine,holmes,vegas,dalmation
3349,red,none,kermit,love,office,love,london,alien
3350,dark-green,lebanon,airforce,bro,gandhi,smile,sumo,ink
3351,blue,lebanon,king,bro,xmen,seville,bingham,tiger
3352,teal,none,jdh,dead,potter,nyc,military,zombie
3353,brown,rhodes,malaga,lost,pirate,seville,pirate,tiger
3354,blue,austin,hawaii,happy,office,nyc,popeye,trippy
3355,orange,muscat,malibu,eth,none,bigo,dream,dmt
3356,mint,none,kobe,dead,none,lol,hell,zombie
3357,orange,none,mib,where,none,sic,dream,tiger
3358,teal,rhodes,none,what,vegas,cheeky,minnesota,plain
3359,teal,none,fairbanks,gotcha,gandhi,naples,messi,trippy
3360,mint,none,virginia,love,gandhi,lol,nj,gold
3361,dark-green,none,airforce,lost,miami,smile,scotland,plain
3362,brown,none,kermit,gotcha,none,smile,zoro,alien
3363,yellow,muscat,navy,where,gold,cheeky,crete,dmt
3364,dark-green,none,gold,where,office,love,panama,ink
3365,mint,washington,airforce,btc,none,gurgaon,crete,plain
3366,mint,lebanon,bavaria,happy,none,gurgaon,fireman,dalmation
3367,green,none,none,sus,zorro,nyc,scotland,dalmation
3368,orange,hulk,track,bro,gandhi,smile,samurai,plain
3369,brown,muscat,ride,what,party,nyc,sumo,tiger
3370,blue,washington,zobro,sic,gandhi,sic,bingham,trippy
3371,yellow,muscat,none,bro,3d,vape,travolta,trippy
3372,orange,rhodes,none,sus,vision,smile,aantonop,plain
3373,dark-green,none,boston,bro,miami,smile,zoro,plain
3374,green,nice,navy,btc,none,havana,kazan,trippy
3375,mint,none,space,fire,none,lol,taproot,tiger
3376,brown,none,farming,sus,3d,vape,hell,dmt
3377,mint,none,none,bro,none,gurgaon,nj,ink
3378,brown,lebanon,party,gotcha,matrix,bigo,military,trippy
3379,blue,moscow,la,lost,office,lol,music,ink
3380,blue,muscat,agra,happy,none,sic,kazan,avatar
3381,yellow,moscow,amazon,eth,none,smile,none,avatar
3382,red,austin,puffer,sic,android,nyc,monk,avatar
3383,yellow,none,monaco,gotcha,matrix,sic,taproot,ink
3384,green,washington,bull,fire,none,love,angel,tiger
3385,green,washington,space,what,thug,cheeky,crete,avatar
3386,red,muscat,hack,bro,miami,smile,none,plain
3387,mint,lebanon,nyc,bro,android,vape,bravo,tiger
3388,mint,none,king,zobro,vision,love,nj,plain
3389,teal,moscow,mumbai,sus,none,lol,none,tiger
3390,orange,austin,kobe,where,love,seville,bravo,ink
3391,teal,none,sicily,eth,none,bigo,belair,plain
3392,mint,moscow,jobs,happy,miami,havana,london,trippy
3393,red,lebanon,taipei,love,none,lol,hell,plain
3394,blue,none,malibu,fire,tech,gurgaon,kazan,ink
3395,teal,austin,none,love,none,smile,travolta,avatar
3396,teal,none,airforce,sus,miami,gurgaon,aantonop,avatar
3397,yellow,washington,guantanamo,happy,none,smile,minnesota,alien
3398,green,moscow,wallst,btc,none,mexico,military,zombie
3399,dark-green,none,none,what,thug,cheeky,military,tiger
3400,yellow,none,luffy,fire,potter,havana,sumo,machine
3401,yellow,washington,kill,sic,none,sic,kazan,trippy
3402,dark-green,none,party,bro,gold,holmes,golf,plain
3403,purple,none,eminem,what,gold,lol,none,dmt
3404,green,none,guantanamo,fire,3d,smile,dream,avatar
3405,yellow,none,zobro,where,none,tobacco,oregon,plain
3406,green,none,puffer,love,none,havana,nyc,plain
3407,dark-green,none,space,zobro,android,vape,aantonop,plain
3408,yellow,none,puffer,gotcha,machine,sic,cairo,plain
3409,green,none,sicily,happy,potter,party,none,dalmation
3410,mint,lebanon,army,sus,gandhi,sic,rico,avatar
3411,mint,rhodes,zion,sic,love,love,travolta,avatar
3412,purple,none,bavaria,zobro,miami,party,punk,dmt
3413,orange,none,hack,zobro,vision,lol,none,plain
3414,mint,none,guantanamo,bro,potter,nyc,fireman,dalmation
3415,dark-green,none,cupid,where,thug,gurgaon,hell,gold
3416,dark-green,muscat,hawaii,btc,none,love,food,plain
3417,blue,none,nyc,dead,gold,bigo,punk,tiger
3418,yellow,none,airforce,bro,android,love,hell,plain
3419,blue,none,rich,bro,vision,love,angel,trippy
3420,teal,none,guantanamo,what,none,tobacco,minnesota,plain
3421,mint,none,space,zobro,none,gurgaon,athens,plain
3422,orange,none,lahore,bro,3d,nyc,ride,trippy
3423,teal,none,jdh,btc,none,love,alabama,plain
3424,dark-green,none,none,where,xmen,cheeky,pop,tiger
3425,mint,rhodes,puffer,what,gold,gurgaon,military,dmt
3426,yellow,tehran,space,lost,potter,nyc,none,plain
3427,teal,none,kill,gotcha,none,candy,vegas,plain
3428,orange,none,army,what,office,smile,devil,tiger
3429,mint,muscat,fairbanks,where,miami,bigo,ride,alien
3430,orange,nice,poker,bro,matrix,bigo,hell,gold
3431,teal,muscat,sailor,gotcha,love,mexico,sparta,trippy
3432,dark-green,nice,none,sic,none,smile,golf,plain
3433,brown,none,army,sic,xmen,vape,jerusalem,dmt
3434,orange,nice,malibu,gotcha,gandhi,sic,music,trippy
3435,purple,muscat,agra,fire,vegas,lol,hell,plain
3436,dark-green,none,poker,dead,thug,mexico,fireman,ink
3437,dark-green,none,fairbanks,eth,none,smile,ride,alien
3438,red,none,taipei,zobro,gandhi,smile,nyc,dmt
